DateTime,Junction,Vehicles,ID,Hour,Day,Month,Weekday,IsWeekend,Hour_sin,Hour_cos,Month_sin,Month_cos,Lag_1,Lag_2,Lag_3,Lag_24,Rolling_Mean_3,Rolling_Std_3,Rolling_Mean_24,Rolling_Max_24,congestion_label
2015-11-02 10:00:00,1,32,20151102101,10,2,11,1,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,22,12,14,15,16.0,5.291502622129181,15.125,22,0
2015-11-02 11:00:00,1,31,20151102111,11,2,11,1,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,32,22,12,17,22.0,10.0,15.833333333333334,32,0
2015-11-02 12:00:00,1,35,20151102121,12,2,11,1,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,31,32,22,16,28.333333333333332,5.507570547286102,16.416666666666668,32,0
2015-11-02 13:00:00,1,26,20151102131,13,2,11,1,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,35,31,32,15,32.666666666666664,2.0816659994661326,17.208333333333332,35,0
2015-11-02 14:00:00,1,34,20151102141,14,2,11,1,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,26,35,31,16,30.666666666666668,4.509249752822894,17.666666666666668,35,0
2015-11-02 15:00:00,1,30,20151102151,15,2,11,1,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,34,26,35,12,31.666666666666668,4.932882862316247,18.416666666666668,35,0
2015-11-02 16:00:00,1,27,20151102161,16,2,11,1,0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,30,34,26,12,30.0,4.0,19.166666666666668,35,0
2015-11-02 17:00:00,1,27,20151102171,17,2,11,1,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,27,30,34,16,30.333333333333332,3.511884584284246,19.791666666666668,35,0
2015-11-02 18:00:00,1,24,20151102181,18,2,11,1,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,27,27,30,17,28.0,1.7320508075688772,20.25,35,0
2015-11-02 19:00:00,1,26,20151102191,19,2,11,1,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,24,27,27,20,26.0,1.7320508075688772,20.541666666666668,35,0
2015-11-02 20:00:00,1,29,20151102201,20,2,11,1,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,26,24,27,17,25.666666666666668,1.5275252316519468,20.791666666666668,35,0
2015-11-02 21:00:00,1,32,20151102211,21,2,11,1,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,29,26,24,19,26.333333333333332,2.5166114784235836,21.291666666666668,35,0
2015-11-02 22:00:00,1,30,20151102221,22,2,11,1,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,32,29,26,20,29.0,3.0,21.833333333333332,35,0
2015-11-02 23:00:00,1,27,20151102231,23,2,11,1,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,30,32,29,15,30.333333333333332,1.5275252316519468,22.25,35,0
2015-11-03 00:00:00,1,21,20151103001,0,3,11,2,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,27,30,32,14,29.666666666666668,2.5166114784235836,22.75,35,0
2015-11-03 01:00:00,1,18,20151103011,1,3,11,2,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,21,27,30,12,26.0,4.58257569495584,23.041666666666668,35,0
2015-11-03 02:00:00,1,19,20151103021,2,3,11,2,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,18,21,27,14,22.0,4.58257569495584,23.291666666666668,35,0
2015-11-03 03:00:00,1,13,20151103031,3,3,11,2,0,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,19,18,21,12,19.333333333333332,1.5275252316519468,23.5,35,0
2015-11-03 04:00:00,1,11,20151103041,4,3,11,2,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,13,19,18,12,16.666666666666668,3.2145502536643185,23.541666666666668,35,0
2015-11-03 05:00:00,1,11,20151103051,5,3,11,2,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,11,13,19,11,14.333333333333334,4.163331998932265,23.5,35,0
2015-11-03 06:00:00,1,11,20151103061,6,3,11,2,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,11,11,13,13,11.666666666666666,1.1547005383792517,23.5,35,0
2015-11-03 07:00:00,1,14,20151103071,7,3,11,2,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,11,11,11,14,11.0,0.0,23.416666666666668,35,0
2015-11-03 08:00:00,1,15,20151103081,8,3,11,2,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,14,11,11,12,12.0,1.7320508075688772,23.416666666666668,35,0
2015-11-03 09:00:00,1,29,20151103091,9,3,11,2,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,15,14,11,22,13.333333333333334,2.0816659994661326,23.541666666666668,35,0
2015-11-03 10:00:00,1,33,20151103101,10,3,11,2,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,29,15,14,32,19.333333333333332,8.386497083606084,23.833333333333332,35,0
2015-11-03 11:00:00,1,32,20151103111,11,3,11,2,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,33,29,15,31,25.666666666666668,9.451631252505218,23.875,35,0
2015-11-03 12:00:00,1,32,20151103121,12,3,11,2,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,32,33,29,35,31.333333333333332,2.0816659994661326,23.916666666666668,35,0
2015-11-03 13:00:00,1,29,20151103131,13,3,11,2,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,32,32,33,26,32.333333333333336,0.5773502691896258,23.791666666666668,34,0
2015-11-03 14:00:00,1,27,20151103141,14,3,11,2,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,29,32,32,34,31.0,1.7320508075688772,23.916666666666668,34,0
2015-11-03 15:00:00,1,26,20151103151,15,3,11,2,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,27,29,32,30,29.333333333333332,2.516611478423583,23.625,33,0
2015-11-03 16:00:00,1,28,20151103161,16,3,11,2,0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,26,27,29,27,27.333333333333332,1.5275252316519468,23.458333333333332,33,0
2015-11-03 17:00:00,1,26,20151103171,17,3,11,2,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,28,26,27,27,27.0,1.0,23.5,33,0
2015-11-03 18:00:00,1,25,20151103181,18,3,11,2,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,26,28,26,24,26.666666666666668,1.1547005383792517,23.458333333333332,33,0
2015-11-03 19:00:00,1,29,20151103191,19,3,11,2,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,25,26,28,26,26.333333333333332,1.5275252316519468,23.5,33,0
2015-11-03 20:00:00,1,26,20151103201,20,3,11,2,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,29,25,26,29,26.666666666666668,2.0816659994661326,23.625,33,0
2015-11-03 21:00:00,1,24,20151103211,21,3,11,2,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,26,29,25,32,26.666666666666668,2.0816659994661326,23.5,33,0
2015-11-03 22:00:00,1,25,20151103221,22,3,11,2,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,24,26,29,30,26.333333333333332,2.516611478423583,23.166666666666668,33,0
2015-11-03 23:00:00,1,20,20151103231,23,3,11,2,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,25,24,26,27,25.0,1.0,22.958333333333332,33,0
2015-11-04 00:00:00,1,18,20151104001,0,4,11,3,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,20,25,24,21,23.0,2.6457513110645907,22.666666666666668,33,0
2015-11-04 01:00:00,1,18,20151104011,1,4,11,3,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,18,20,25,18,21.0,3.605551275463989,22.541666666666668,33,0
2015-11-04 02:00:00,1,13,20151104021,2,4,11,3,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,18,18,20,19,18.666666666666668,1.1547005383792517,22.541666666666668,33,0
2015-11-04 03:00:00,1,13,20151104031,3,4,11,3,0,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,13,18,18,13,16.333333333333332,2.8867513459481287,22.291666666666668,33,0
2015-11-04 04:00:00,1,10,20151104041,4,4,11,3,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,13,13,18,11,14.666666666666666,2.8867513459481287,22.291666666666668,33,0
2015-11-04 05:00:00,1,12,20151104051,5,4,11,3,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,10,13,13,11,12.0,1.7320508075688772,22.25,33,0
2015-11-04 06:00:00,1,13,20151104061,6,4,11,3,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,12,10,13,11,11.666666666666666,1.5275252316519468,22.291666666666668,33,0
2015-11-04 07:00:00,1,11,20151104071,7,4,11,3,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,13,12,10,14,11.666666666666666,1.5275252316519468,22.375,33,0
2015-11-04 08:00:00,1,13,20151104081,8,4,11,3,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,11,13,12,15,12.0,1.0,22.25,33,0
2015-11-04 09:00:00,1,22,20151104091,9,4,11,3,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,13,11,13,29,12.333333333333334,1.1547005383792517,22.166666666666668,33,0
2015-11-04 10:00:00,1,26,20151104101,10,4,11,3,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,22,13,11,33,15.333333333333334,5.859465277082315,21.875,33,0
2015-11-04 11:00:00,1,27,20151104111,11,4,11,3,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,26,22,13,32,20.333333333333332,6.6583281184793925,21.583333333333332,32,0
2015-11-04 12:00:00,1,31,20151104121,12,4,11,3,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,27,26,22,32,25.0,2.6457513110645907,21.375,32,0
2015-11-04 13:00:00,1,24,20151104131,13,4,11,3,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,31,27,26,29,28.0,2.6457513110645907,21.333333333333332,31,0
2015-11-04 14:00:00,1,23,20151104141,14,4,11,3,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,24,31,27,27,27.333333333333332,3.511884584284246,21.125,31,0
2015-11-04 15:00:00,1,26,20151104151,15,4,11,3,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,23,24,31,26,26.0,4.358898943540674,20.958333333333332,31,0
2015-11-04 16:00:00,1,26,20151104161,16,4,11,3,0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,26,23,24,28,24.333333333333332,1.5275252316519465,20.958333333333332,31,0
2015-11-04 17:00:00,1,24,20151104171,17,4,11,3,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,26,26,23,26,25.0,1.7320508075688772,20.875,31,0
2015-11-04 18:00:00,1,23,20151104181,18,4,11,3,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,24,26,26,25,25.333333333333332,1.1547005383792517,20.791666666666668,31,0
2015-11-04 19:00:00,1,25,20151104191,19,4,11,3,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,23,24,26,29,24.333333333333332,1.5275252316519468,20.708333333333332,31,0
2015-11-04 20:00:00,1,26,20151104201,20,4,11,3,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,25,23,24,26,24.0,1.0,20.541666666666668,31,0
2015-11-04 21:00:00,1,24,20151104211,21,4,11,3,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,26,25,23,24,24.666666666666668,1.5275252316519468,20.541666666666668,31,0
2015-11-04 22:00:00,1,26,20151104221,22,4,11,3,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,24,26,25,25,25.0,1.0,20.541666666666668,31,0
2015-11-04 23:00:00,1,24,20151104231,23,4,11,3,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,26,24,26,20,25.333333333333332,1.1547005383792517,20.583333333333332,31,0
2015-11-05 00:00:00,1,19,20151105001,0,5,11,4,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,24,26,24,18,24.666666666666668,1.1547005383792517,20.75,31,0
2015-11-05 01:00:00,1,20,20151105011,1,5,11,4,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,19,24,26,18,23.0,3.605551275463989,20.791666666666668,31,0
2015-11-05 02:00:00,1,18,20151105021,2,5,11,4,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,20,19,24,13,21.0,2.6457513110645907,20.875,31,0
2015-11-05 03:00:00,1,13,20151105031,3,5,11,4,0,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,18,20,19,13,19.0,1.0,21.083333333333332,31,0
2015-11-05 04:00:00,1,13,20151105041,4,5,11,4,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,13,18,20,10,17.0,3.605551275463989,21.083333333333332,31,0
2015-11-05 05:00:00,1,9,20151105051,5,5,11,4,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,13,13,18,12,14.666666666666666,2.8867513459481287,21.208333333333332,31,0
2015-11-05 06:00:00,1,12,20151105061,6,5,11,4,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,9,13,13,13,11.666666666666666,2.3094010767585034,21.083333333333332,31,0
2015-11-05 07:00:00,1,12,20151105071,7,5,11,4,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,12,9,13,11,11.333333333333334,2.0816659994661326,21.041666666666668,31,0
2015-11-05 08:00:00,1,15,20151105081,8,5,11,4,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,12,12,9,13,11.0,1.7320508075688772,21.083333333333332,31,0
2015-11-05 09:00:00,1,16,20151105091,9,5,11,4,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,15,12,12,22,13.0,1.7320508075688772,21.166666666666668,31,0
2015-11-05 10:00:00,1,23,20151105101,10,5,11,4,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,16,15,12,26,14.333333333333334,2.0816659994661326,20.916666666666668,31,0
2015-11-05 11:00:00,1,24,20151105111,11,5,11,4,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,23,16,15,27,18.0,4.358898943540674,20.791666666666668,31,0
2015-11-05 12:00:00,1,25,20151105121,12,5,11,4,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,24,23,16,31,21.0,4.358898943540674,20.666666666666668,31,0
2015-11-05 13:00:00,1,24,20151105131,13,5,11,4,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,25,24,23,24,24.0,1.0,20.416666666666668,26,0
2015-11-05 14:00:00,1,26,20151105141,14,5,11,4,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,24,25,24,23,24.333333333333332,0.5773502691896258,20.416666666666668,26,0
2015-11-05 15:00:00,1,22,20151105151,15,5,11,4,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,26,24,25,26,25.0,1.0,20.541666666666668,26,0
2015-11-05 16:00:00,1,20,20151105161,16,5,11,4,0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,22,26,24,26,24.0,2.0,20.375,26,0
2015-11-05 17:00:00,1,20,20151105171,17,5,11,4,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,20,22,26,24,22.666666666666668,3.0550504633038935,20.125,26,0
2015-11-05 18:00:00,1,22,20151105181,18,5,11,4,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,20,20,22,23,20.666666666666668,1.1547005383792517,19.958333333333332,26,0
2015-11-05 19:00:00,1,26,20151105191,19,5,11,4,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,22,20,20,25,20.666666666666668,1.1547005383792517,19.916666666666668,26,0
2015-11-05 20:00:00,1,22,20151105201,20,5,11,4,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,26,22,20,26,22.666666666666668,3.055050463303893,19.958333333333332,26,0
2015-11-05 21:00:00,1,21,20151105211,21,5,11,4,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,22,26,22,24,23.333333333333332,2.3094010767585034,19.791666666666668,26,0
2015-11-05 22:00:00,1,21,20151105221,22,5,11,4,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,21,22,26,26,23.0,2.6457513110645907,19.666666666666668,26,0
2015-11-05 23:00:00,1,21,20151105231,23,5,11,4,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,21,21,22,24,21.333333333333332,0.5773502691896258,19.458333333333332,26,0
2015-11-06 00:00:00,1,16,20151106001,0,6,11,5,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,21,21,21,19,21.0,0.0,19.333333333333332,26,0
2015-11-06 01:00:00,1,18,20151106011,1,6,11,5,1,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,16,21,21,20,19.333333333333332,2.8867513459481287,19.208333333333332,26,0
2015-11-06 02:00:00,1,19,20151106021,2,6,11,5,1,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,18,16,21,18,18.333333333333332,2.516611478423583,19.125,26,0
2015-11-06 03:00:00,1,14,20151106031,3,6,11,5,1,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,19,18,16,13,17.666666666666668,1.5275252316519468,19.166666666666668,26,0
2015-11-06 04:00:00,1,12,20151106041,4,6,11,5,1,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,14,19,18,13,17.0,2.6457513110645907,19.208333333333332,26,0
2015-11-06 05:00:00,1,13,20151106051,5,6,11,5,1,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,12,14,19,9,15.0,3.605551275463989,19.166666666666668,26,0
2015-11-06 06:00:00,1,14,20151106061,6,6,11,5,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,13,12,14,12,13.0,1.0,19.333333333333332,26,0
2015-11-06 07:00:00,1,14,20151106071,7,6,11,5,1,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,14,13,12,12,13.0,1.0,19.416666666666668,26,0
2015-11-06 08:00:00,1,13,20151106081,8,6,11,5,1,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,14,14,13,15,13.666666666666666,0.5773502691896258,19.5,26,0
2015-11-06 09:00:00,1,20,20151106091,9,6,11,5,1,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,13,14,14,16,13.666666666666666,0.5773502691896258,19.416666666666668,26,0
2015-11-06 10:00:00,1,22,20151106101,10,6,11,5,1,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,20,13,14,23,15.666666666666666,3.785938897200183,19.583333333333332,26,0
2015-11-06 11:00:00,1,26,20151106111,11,6,11,5,1,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,22,20,13,24,18.333333333333332,4.725815626252609,19.541666666666668,26,0
2015-11-06 12:00:00,1,26,20151106121,12,6,11,5,1,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,26,22,20,25,22.666666666666668,3.055050463303893,19.625,26,0
2015-11-06 13:00:00,1,21,20151106131,13,6,11,5,1,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,26,26,22,24,24.666666666666668,2.3094010767585034,19.666666666666668,26,0
2015-11-06 14:00:00,1,23,20151106141,14,6,11,5,1,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,21,26,26,26,24.333333333333332,2.8867513459481287,19.541666666666668,26,0
2015-11-06 15:00:00,1,23,20151106151,15,6,11,5,1,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,23,21,26,22,23.333333333333332,2.516611478423583,19.416666666666668,26,0
2015-11-06 16:00:00,1,19,20151106161,16,6,11,5,1,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,23,23,21,20,22.333333333333332,1.1547005383792517,19.458333333333332,26,0
2015-11-06 17:00:00,1,19,20151106171,17,6,11,5,1,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,19,23,23,20,21.666666666666668,2.3094010767585034,19.416666666666668,26,0
2015-11-06 18:00:00,1,20,20151106181,18,6,11,5,1,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,19,19,23,22,20.333333333333332,2.3094010767585034,19.375,26,0
2015-11-06 19:00:00,1,24,20151106191,19,6,11,5,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,20,19,19,26,19.333333333333332,0.5773502691896258,19.291666666666668,26,0
2015-11-06 20:00:00,1,18,20151106201,20,6,11,5,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,24,20,19,22,21.0,2.6457513110645907,19.208333333333332,26,0
2015-11-06 21:00:00,1,19,20151106211,21,6,11,5,1,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,18,24,20,21,20.666666666666668,3.0550504633038935,19.041666666666668,26,0
2015-11-06 22:00:00,1,16,20151106221,22,6,11,5,1,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,19,18,24,21,20.333333333333332,3.2145502536643185,18.958333333333332,26,0
2015-11-06 23:00:00,1,17,20151106231,23,6,11,5,1,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,16,19,18,21,17.666666666666668,1.5275252316519465,18.75,26,0
2015-11-07 00:00:00,1,16,20151107001,0,7,11,6,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,17,16,19,16,17.333333333333332,1.5275252316519468,18.583333333333332,26,0
2015-11-07 01:00:00,1,16,20151107011,1,7,11,6,1,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,16,17,16,18,16.333333333333332,0.5773502691896258,18.583333333333332,26,0
2015-11-07 02:00:00,1,10,20151107021,2,7,11,6,1,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,16,16,17,19,16.333333333333332,0.5773502691896258,18.5,26,0
2015-11-07 03:00:00,1,9,20151107031,3,7,11,6,1,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,10,16,16,14,14.0,3.4641016151377544,18.125,26,0
2015-11-07 04:00:00,1,8,20151107041,4,7,11,6,1,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,9,10,16,12,11.666666666666666,3.7859388972001824,17.916666666666668,26,0
2015-11-07 05:00:00,1,7,20151107051,5,7,11,6,1,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,8,9,10,13,9.0,1.0,17.75,26,0
2015-11-07 06:00:00,1,9,20151107061,6,7,11,6,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,7,8,9,14,8.0,1.0,17.5,26,0
2015-11-07 07:00:00,1,8,20151107071,7,7,11,6,1,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,9,7,8,14,8.0,1.0,17.291666666666668,26,0
2015-11-07 08:00:00,1,12,20151107081,8,7,11,6,1,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,8,9,7,13,8.0,1.0,17.041666666666668,26,0
2015-11-07 09:00:00,1,13,20151107091,9,7,11,6,1,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,12,8,9,20,9.666666666666666,2.0816659994661326,17.0,26,0
2015-11-07 10:00:00,1,17,20151107101,10,7,11,6,1,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,13,12,8,22,11.0,2.6457513110645907,16.708333333333332,26,0
2015-11-07 11:00:00,1,14,20151107111,11,7,11,6,1,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,17,13,12,26,14.0,2.6457513110645907,16.5,26,0
2015-11-07 12:00:00,1,14,20151107121,12,7,11,6,1,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,14,17,13,26,14.666666666666666,2.0816659994661326,16.0,26,0
2015-11-07 13:00:00,1,14,20151107131,13,7,11,6,1,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,14,14,17,21,15.0,1.7320508075688772,15.5,24,0
